@timestamp,log_level,context,event_type,result_size,update_count,data_source,source_file
2026-03-24T23:35:34.671Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.672Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.674Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.675Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.676Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.677Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.679Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.679Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.660Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.660Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.662Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.662Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.664Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.664Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.665Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.665Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.666Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.667Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.668Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.668Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.668Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.669Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.671Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.671Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.671Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.671Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.672Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.673Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.674Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.675Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.675Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.675Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.677Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.677Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.677Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.677Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.679Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.679Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.679Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.745Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.746Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.747Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.747Z,info,MegaCommon:STP@ALL,result_size,1.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.749Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.750Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.752Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.753Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.755Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.745Z,info,MegaCommon:STP@ALL,update_count,,0.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,info,MegaCommon:STP@ALL,update_count,,0.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.745Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.745Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.746Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.747Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.749Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.750Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.752Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.754Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.755Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.744Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.745Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.745Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.746Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.746Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.746Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.746Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.747Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.747Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.748Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.749Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.749Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.750Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.751Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.752Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.752Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.752Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.753Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.754Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.754Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.755Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.755Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.757Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.771Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.771Z,info,MegaCommon:STP@ALL,result_size,1.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.772Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.774Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.775Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.776Z,info,MegaCommon:STP@ALL,result_size,1.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.777Z,info,MegaCommon:STP@ALL,result_size,1.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.779Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.780Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.781Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.786Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.763Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.764Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,result_size,1.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.793Z,info,MegaCommon:STP@ALL,result_size,0.0,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.787Z,info,MegaCommon:STP@ALL,update_count,,0.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,info,MegaCommon:STP@ALL,update_count,,0.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,update_count,,0.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.794Z,info,MegaCommon:STP@ALL,update_count,,0.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.787Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.787Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.793Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.786Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.787Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.787Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.788Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.789Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.790Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.791Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.792Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.793Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.793Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.793Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.794Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.794Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.766Z,info,MegaCommon:STP@ALL,update_count,,1.0,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.758Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.759Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.760Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.761Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.761Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.762Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.762Z,info,MegaCommon:STP@ALL,data_source,,,null,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.763Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.764Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.765Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.766Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.767Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.768Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.769Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.770Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.770Z,info,MegaCommon:STP@ALL,data_source,,,DataSource,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.758Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.758Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.760Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.760Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.760Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.760Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.761Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.761Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.761Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.761Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.762Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.762Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.762Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.763Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.763Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.763Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.764Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.765Z,debug,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
2026-03-24T23:35:34.765Z,info,MegaCommon:STP@ALL,generic,,,,/usr/share/logstash/uploads/raw/Persistence.log-5
